ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
201412;1022206;1;2;22;6;1;604;300;304;3;6;0;6;3;0;3;6;0;6;3;14;19;37;25;56;90;79;54;46;41;26;13;9;3;12;13;15;6;0;10;0;3;15;18;14;56;391;48;43;16
201412;1022207;1;2;22;7;1;1515;804;711;3;0;6;10;0;7;6;3;6;6;3;15;64;330;156;151;178;136;88;80;82;48;22;22;15;15;24;24;12;3;0;0;3;16;31;15;394;871;92;78;15
201412;1033101;1;3;31;1;1;9780;5264;4516;69;89;75;177;74;78;83;127;125;107;73;283;382;794;501;768;1096;1055;954;815;615;436;184;116;94;152;227;146;67;15;3;0;69;415;593;283;1176;5804;736;619;85
201412;1033102;1;3;31;2;1;4304;2328;1976;33;36;31;45;27;34;28;59;51;47;27;126;170;314;209;314;510;487;465;371;258;189;78;65;62;81;99;58;27;3;0;0;33;139;246;126;484;2614;332;300;30
201412;1033201;1;3;32;1;1;3842;1966;1876;12;18;9;39;21;20;27;40;43;38;9;124;132;275;172;258;445;451;409;357;258;157;90;58;58;72;122;83;27;15;3;0;12;87;177;124;407;2350;305;335;45
201412;1033202;1;3;32;2;1;2511;1246;1265;15;9;9;18;12;7;17;18;15;24;12;49;73;196;125;195;278;287;267;224;186;101;58;55;40;45;84;59;15;12;6;0;15;48;93;49;269;1562;214;228;33
201412;1033203;1;3;32;3;1;5131;2743;2388;41;35;31;78;32;30;27;71;68;46;43;143;213;420;262;419;602;568;513;402;296;219;76;71;73;89;126;86;39;12;0;0;41;176;285;143;633;3062;366;374;51
201412;1044101;1;4;41;1;1;5504;3049;2455;31;33;41;53;30;27;21;46;63;49;24;82;168;416;290;471;685;611;531;489;395;274;153;88;90;113;123;70;27;10;0;0;31;157;230;82;584;3472;515;396;37
201412;1044102;1;4;41;2;1;3282;1765;1517;15;15;22;42;25;15;21;37;25;27;18;69;95;262;172;249;398;371;334;251;237;186;63;49;59;76;89;38;16;3;0;3;15;104;143;69;357;2012;298;262;22
201412;1044103;1;4;41;3;1;2517;1385;1132;21;12;12;31;15;15;6;19;24;27;9;40;79;247;121;234;320;280;244;219;181;98;43;37;46;52;46;24;12;3;0;0;21;70;100;40;326;1599;178;168;15
201412;1044201;1;4;42;1;1;9649;5187;4462;44;64;65;134;78;75;68;130;117;122;60;275;363;763;487;718;1077;1006;980;850;707;385;191;108;138;147;244;170;51;23;6;3;44;341;572;275;1126;5825;684;699;83
201412;1044202;1;4;42;2;1;6435;3627;2808;39;28;38;62;40;30;25;45;42;60;12;158;259;793;466;751;944;654;508;447;322;235;109;66;63;80;85;47;21;6;0;0;39;168;214;158;1052;4092;410;275;27
201412;1044203;1;4;42;3;1;5913;3293;2620;34;30;36;60;25;34;29;62;48;60;29;132;197;463;293;467;749;575;591;470;433;289;135;81;107;142;190;110;33;6;3;0;34;151;262;132;660;3578;505;549;42
201412;2010101;2;1;1;1;1;2396;1281;1115;21;9;7;12;12;13;9;28;10;15;6;37;106;277;200;239;314;211;222;197;136;97;33;19;38;21;50;29;19;6;3;0;21;40;81;37;383;1519;149;138;28
201412;2010102;2;1;1;2;1;3985;1993;1992;12;16;16;30;13;10;12;21;30;22;13;94;136;268;201;271;461;419;417;391;313;196;75;61;61;85;129;116;53;25;15;3;12;75;108;94;404;2473;332;391;96
201412;2010103;2;1;1;3;1;5322;2782;2540;21;25;19;43;21;27;15;28;28;45;24;163;180;313;215;389;623;597;595;493;405;253;120;75;72;150;200;114;54;9;3;3;21;108;167;163;493;3317;448;536;69
201412;2010104;2;1;1;4;1;1653;857;796;3;3;3;12;3;3;7;3;6;3;3;42;48;108;74;138;215;159;192;157;149;90;39;19;24;40;39;46;25;0;0;0;3;21;25;42;156;1084;148;149;25
201412;2020201;2;2;2;1;1;81;47;34;0;0;3;0;0;0;0;3;0;0;0;3;0;7;3;9;9;17;0;9;3;0;3;3;0;3;3;3;0;0;0;0;0;3;3;3;7;50;6;9;0
201412;2020202;2;2;2;2;1;1428;731;697;0;3;6;9;3;6;0;9;6;6;12;57;44;94;84;145;216;134;125;121;91;88;30;24;15;28;45;12;6;6;3;0;0;21;39;57;138;916;142;100;15
201412;2020203;2;2;2;3;1;2316;1214;1102;12;9;7;22;6;9;6;10;9;6;6;27;53;162;129;209;339;284;249;196;173;116;49;33;40;42;47;44;13;9;0;0;12;44;46;27;215;1579;198;173;22
201412;2020204;2;2;2;4;1;3035;1606;1429;9;13;13;12;6;7;6;6;11;9;10;64;84;217;202;361;461;365;283;210;189;153;64;53;31;55;64;46;22;9;0;0;9;44;49;64;301;2071;270;196;31
201412;2020205;2;2;2;5;1;3419;1752;1667;10;6;11;6;9;10;9;10;15;9;9;63;67;221;171;319;486;421;347;305;259;153;81;67;46;83;115;68;34;6;0;3;10;32;62;63;288;2308;301;312;43
201412;2020206;2;2;2;6;1;5063;2597;2466;26;27;12;36;21;15;16;28;26;34;12;91;112;353;270;547;810;654;503;417;308;195;97;40;73;98;125;80;28;6;0;3;26;96;131;91;465;3509;332;376;37
201412;2030301;2;3;3;1;1;3556;1787;1769;3;6;12;6;0;9;6;15;18;19;12;86;95;165;169;282;427;391;332;322;284;161;89;73;79;138;171;122;42;16;3;3;3;24;79;86;260;2207;323;510;64
201412;2030302;2;3;3;2;1;4351;2316;2035;20;10;9;15;8;12;13;18;6;19;9;75;108;276;194;407;630;552;441;326;324;197;79;72;71;113;162;112;55;18;0;0;20;42;77;75;384;2874;348;458;73
201412;2030401;2;3;4;1;1;4602;2422;2180;12;6;12;22;7;9;6;15;16;13;9;74;103;295;281;429;788;637;485;345;249;198;88;38;81;110;118;101;40;12;3;0;12;47;68;74;398;3214;324;410;55
201412;2030402;2;3;4;2;1;3662;1879;1783;9;6;3;16;3;10;3;9;15;7;9;57;83;271;175;359;601;455;369;272;244;157;65;42;66;87;152;71;31;6;6;3;9;28;53;57;354;2475;264;376;46
201412;2040501;2;4;5;1;1;660;303;357;6;9;6;9;4;3;3;10;6;9;7;10;22;31;24;51;88;84;79;65;44;43;21;7;0;9;4;3;3;0;0;0;6;28;38;10;53;435;71;16;3
201412;2040502;2;4;5;2;1;970;462;508;0;3;12;22;0;3;6;10;7;6;6;10;16;93;59;126;195;116;73;86;51;28;12;6;6;6;6;0;6;0;0;0;0;37;38;10;109;706;46;18;6
201412;2040503;2;4;5;3;1;1450;731;719;0;12;3;3;6;6;6;6;3;9;6;18;24;159;121;198;307;201;129;73;75;42;18;3;0;7;0;6;3;3;3;0;0;24;36;18;183;1104;63;13;9
201412;2040701;2;4;7;1;1;2499;1291;1208;22;6;15;18;15;6;6;18;21;15;9;36;84;394;270;341;391;216;169;159;92;98;28;13;18;0;15;12;6;6;0;0;22;54;75;36;478;1638;139;45;12
201412;2040702;2;4;7;2;1;1392;740;652;4;3;6;9;8;6;4;6;9;3;6;12;30;130;102;235;279;195;116;87;57;39;10;3;9;6;15;3;0;0;0;0;4;26;34;12;160;1071;52;33;0
201412;2040703;2;4;7;3;1;467;256;211;12;10;9;12;6;3;6;6;15;15;3;13;28;58;29;48;63;31;42;19;15;12;6;3;0;3;0;0;0;0;0;0;12;37;48;13;86;247;21;3;0
201412;2050601;2;5;6;1;1;1459;759;700;9;12;9;6;6;6;6;9;0;6;6;12;21;137;129;248;334;183;97;86;62;42;12;3;3;6;9;0;0;0;0;0;9;33;33;12;158;1139;57;18;0
201412;2050602;2;5;6;2;1;3101;1605;1496;10;15;10;30;3;3;9;15;22;22;3;25;63;295;269;450;684;427;295;169;132;52;25;16;14;15;10;15;3;0;0;0;10;58;74;25;358;2426;93;54;3
201412;2050801;2;5;8;1;1;3559;1875;1684;12;18;12;21;16;12;7;19;21;18;0;34;82;366;326;528;821;497;275;174;133;93;31;12;0;6;9;7;9;0;0;0;12;67;77;34;448;2754;136;22;9
201412;2050802;2;5;8;2;1;3510;1865;1645;16;16;6;16;6;7;6;0;16;6;3;12;75;329;335;582;898;557;255;140;83;59;27;16;7;21;9;4;3;0;0;0;16;44;38;12;404;2850;102;41;3
201412;2050803;2;5;8;3;1;1080;583;497;7;6;0;6;3;0;0;0;6;3;3;0;30;135;116;170;227;156;70;61;33;21;9;6;3;3;3;3;0;0;0;0;7;15;12;0;165;833;36;12;0
201412;2050804;2;5;8;4;1;348;230;118;0;0;3;4;0;0;0;6;0;0;0;3;22;41;22;33;54;45;33;25;15;9;3;3;3;6;3;6;3;0;6;0;0;7;6;3;63;227;15;18;9
201412;3010101;3;1;1;1;2;200;128;72;3;0;0;0;0;0;3;0;0;3;0;3;6;15;6;15;42;22;21;28;18;3;0;3;3;3;0;3;0;0;0;0;3;0;6;3;21;152;6;9;0
201412;3010102;3;1;1;2;2;567;322;245;19;3;15;9;3;15;6;9;6;6;9;3;12;35;44;62;82;69;58;30;33;18;6;9;3;0;3;0;0;0;0;0;19;30;51;3;47;378;33;6;0
201412;3010104;3;1;1;4;2;27;18;9;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;6;6;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;21;3;0;0
201412;3020203;3;2;2;3;2;43;25;18;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;6;0;6;12;0;3;3;0;0;4;0;0;0;0;0;0;0;0;0;0;6;27;6;4;0
201412;3020209;3;2;2;9;2;892;447;445;3;9;9;12;0;0;6;12;6;3;6;10;93;119;57;65;88;89;108;77;48;29;15;3;10;3;9;3;0;0;0;0;3;30;33;10;212;532;47;25;0
201412;3020210;3;2;2;10;2;392;211;181;3;0;0;0;4;3;6;0;3;0;0;3;6;19;15;44;61;52;53;44;31;13;3;3;9;3;3;4;0;3;0;4;3;4;12;3;25;300;19;19;7
201412;3020307;3;2;3;7;2;518;236;282;3;0;3;6;3;3;6;6;3;0;7;12;15;21;12;30;65;82;79;39;45;27;9;15;0;3;15;3;3;0;0;3;3;12;25;12;36;352;51;21;6
201412;3030405;3;3;4;5;2;323;165;158;3;6;6;9;3;0;6;3;0;6;3;9;3;15;3;15;52;61;42;34;13;6;3;4;3;6;6;3;0;0;0;0;3;24;18;9;18;220;13;18;0
201412;3030406;3;3;4;6;2;180;80;100;0;0;0;0;3;0;0;3;0;0;0;3;10;6;6;12;33;12;26;18;15;12;3;3;0;6;0;6;0;3;0;0;0;3;3;3;16;122;18;12;3
201412;3030711;3;3;7;11;2;121;57;64;0;3;3;3;0;0;0;0;3;0;0;3;3;6;6;6;17;29;9;12;12;0;0;0;0;0;0;3;3;0;0;0;0;9;3;3;9;91;0;3;3
201412;3030715;3;3;7;15;2;211;116;95;3;0;0;0;0;6;0;7;3;0;0;3;3;16;3;27;24;30;18;16;6;18;6;3;0;6;7;3;3;0;0;0;3;0;16;3;19;124;27;16;3
201412;3030716;3;3;7;16;2;10;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0
201412;3040508;3;4;5;8;2;241;113;128;0;0;0;0;0;0;0;3;0;3;0;6;12;16;3;12;12;36;37;27;12;17;15;3;9;9;6;3;0;0;0;0;0;0;6;6;28;139;35;27;0
201412;3040512;3;4;5;12;2;412;203;209;0;0;3;6;0;0;0;0;0;4;0;9;24;24;21;36;52;56;55;40;28;19;6;6;4;6;3;10;0;0;0;0;0;9;4;9;48;288;31;23;0
201412;3040513;3;4;5;13;2;165;90;75;0;0;0;3;0;0;3;0;0;6;0;3;9;10;14;9;22;22;31;6;15;6;0;0;3;0;3;0;0;0;0;0;0;3;9;3;19;119;6;6;0
201412;3040614;3;4;6;14;2;1873;934;939;24;12;12;15;9;21;7;9;9;12;0;26;46;129;99;168;342;249;245;150;108;65;33;9;13;18;16;12;3;6;3;3;24;48;58;26;175;1361;107;59;15
201412;3040818;3;4;8;18;2;2596;1284;1312;17;35;19;42;16;17;16;25;19;22;10;33;75;238;201;324;467;304;250;150;123;79;34;18;12;15;6;14;12;3;0;0;17;112;109;33;313;1819;131;47;15
201412;3050919;3;5;9;19;2;614;371;243;9;9;7;15;9;9;4;13;13;15;3;20;45;59;33;69;85;62;51;34;15;18;9;0;0;0;8;0;0;0;0;0;9;40;57;20;104;349;27;8;0
201412;3050920;3;5;9;20;2;433;248;185;3;3;3;9;0;0;3;4;3;9;0;0;10;34;26;42;57;50;67;47;32;16;0;0;3;0;6;3;3;0;0;0;3;15;19;0;44;321;16;12;3
201412;3050923;3;5;9;23;2;810;426;384;9;6;0;9;0;9;6;3;7;9;6;3;9;65;46;100;129;115;82;64;66;36;12;4;3;6;3;0;0;0;3;0;9;15;40;3;74;602;52;12;3
201412;3050924;3;5;9;24;2;643;361;282;0;0;6;9;0;0;3;0;6;0;0;9;22;59;45;91;116;90;63;41;22;25;7;7;9;10;0;0;3;0;0;0;0;15;9;9;81;468;39;19;3
201412;3050925;3;5;9;25;2;580;300;280;9;3;4;10;3;3;3;6;9;6;9;40;15;42;31;46;66;72;64;40;33;18;20;6;3;10;9;0;0;0;0;0;9;20;36;40;57;352;44;22;0
201412;3051017;3;5;10;17;2;393;215;178;0;4;0;6;6;3;0;3;3;3;0;12;38;60;27;36;45;47;30;16;32;6;3;3;0;7;3;0;0;0;0;0;0;16;12;12;98;233;12;10;0
201412;3051021;3;5;10;21;2;366;169;197;4;6;10;12;3;6;9;6;12;6;3;12;12;21;24;31;42;33;29;31;27;18;6;3;0;0;0;0;0;0;0;0;4;31;42;12;33;217;27;0;0
201412;3051022;3;5;10;22;2;102;52;50;0;0;3;3;0;0;0;3;0;0;3;7;3;3;7;6;12;12;18;13;3;3;3;0;0;0;0;0;0;0;0;0;0;6;6;7;6;71;6;0;0
201412;3061126;3;6;11;26;1;2305;1199;1106;12;12;6;15;6;6;4;16;6;12;6;15;53;216;188;370;504;335;229;123;76;42;22;3;6;13;0;6;3;0;0;0;12;39;50;15;269;1825;67;25;3
201412;3061131;3;6;11;31;1;2009;1043;966;9;12;6;22;9;6;4;9;9;6;0;14;40;150;181;296;445;307;188;124;58;60;6;12;9;9;12;0;3;3;0;0;9;49;34;14;190;1599;78;30;6
201412;3061227;3;6;12;27;1;2083;1054;1029;7;3;4;22;12;6;6;15;9;0;3;19;42;169;172;305;451;328;223;132;59;39;12;9;15;3;9;6;0;3;0;0;7;41;39;19;211;1670;60;33;3
201412;3061228;3;6;12;28;1;1433;720;713;0;9;3;15;0;6;3;9;6;15;10;25;34;120;135;229;294;158;113;90;67;26;18;0;9;18;9;6;3;3;0;0;0;27;49;25;154;1086;44;42;6
201412;3061332;3;6;13;32;1;3993;2067;1926;21;20;33;27;15;13;12;24;15;16;6;16;39;293;295;555;855;656;477;249;156;79;37;15;13;25;9;10;6;6;0;0;21;95;86;16;332;3243;131;57;12
201412;3061429;3;6;14;29;1;625;308;317;6;3;3;12;4;4;0;3;6;0;0;24;23;50;39;65;95;73;72;46;37;24;6;9;6;3;3;0;6;0;3;0;6;22;13;24;73;427;39;12;9
201412;3061430;3;6;14;30;1;240;129;111;3;3;3;3;3;3;0;6;0;0;0;3;12;31;15;24;33;25;18;19;13;16;0;0;0;0;0;3;4;0;0;0;3;12;9;3;43;147;16;3;4
201412;3061434;3;6;14;34;1;766;363;403;6;6;0;9;3;0;0;0;0;0;9;3;12;74;60;109;164;111;58;54;24;23;20;3;3;3;9;0;0;3;0;0;6;18;9;3;86;580;46;15;3
201412;3061435;3;6;14;35;1;570;275;295;3;6;3;6;6;3;4;0;3;9;0;6;16;49;40;70;99;70;63;38;32;19;7;9;3;0;6;0;0;0;0;0;3;21;19;6;65;412;35;9;0
201412;3061441;3;6;14;41;1;247;113;134;3;0;9;7;6;3;0;9;3;9;0;3;3;9;16;19;54;34;18;15;9;3;3;0;3;3;3;3;0;0;0;0;3;22;24;3;12;165;6;12;0
201412;3071536;3;7;15;36;1;2325;1163;1162;6;18;0;21;13;6;8;11;9;12;0;3;40;177;189;307;453;373;282;175;115;49;22;6;0;6;6;15;0;3;0;0;6;52;46;3;217;1894;77;27;3
201412;3071537;3;7;15;37;1;2996;1546;1450;22;15;21;52;15;12;12;18;34;31;10;26;63;204;196;315;563;432;389;218;148;80;28;24;12;19;25;9;3;0;0;0;22;103;117;26;267;2261;132;65;3
201412;3071633;3;7;16;33;1;282;148;134;0;3;6;4;6;3;3;3;0;3;6;3;6;32;9;28;43;42;33;21;9;9;6;0;0;0;4;0;0;0;0;0;0;19;18;3;38;185;15;4;0
201412;3071638;3;7;16;38;1;3111;1563;1548;17;10;15;22;9;9;12;22;27;6;6;22;64;259;217;406;640;466;353;223;102;84;34;21;9;12;26;12;3;0;0;3;17;56;82;22;323;2407;139;59;6
201412;3071639;3;7;16;39;1;1775;910;865;9;19;12;33;9;9;3;6;12;6;9;21;30;117;116;221;332;262;180;131;112;72;15;3;12;15;6;0;3;0;0;0;9;73;45;21;147;1354;90;33;3
201412;4010101;4;1;1;1;2;2243;1164;1079;15;10;12;28;15;12;14;13;12;12;10;40;75;175;92;153;274;279;221;183;137;125;56;45;54;49;62;24;28;15;3;0;15;65;73;40;250;1339;226;189;46
201412;4010102;4;1;1;2;2;199;156;43;3;0;3;0;0;0;3;0;0;0;0;6;6;22;6;10;27;24;18;18;23;15;6;6;0;0;0;0;0;0;3;0;3;3;3;6;28;126;27;0;3
201412;4010103;4;1;1;3;2;1669;788;881;15;10;9;16;6;11;15;27;24;15;12;51;70;78;70;78;185;192;186;170;102;92;44;28;22;29;46;39;12;12;3;0;15;41;104;51;148;983;164;136;27
201412;4020204;4;2;2;4;2;30;18;12;0;0;0;6;0;0;0;0;0;0;0;0;3;0;0;0;6;0;3;3;0;0;0;3;0;0;3;3;0;0;0;0;0;6;0;0;3;12;3;6;0
201412;4020205;4;2;2;5;2;152;77;75;0;0;0;0;0;3;0;4;6;0;0;0;3;12;0;9;24;18;15;9;12;15;0;3;3;4;3;3;3;0;3;0;0;0;13;0;15;87;18;13;6
201412;4020206;4;2;2;6;2;285;148;137;0;0;0;0;6;3;0;6;0;3;0;10;15;3;3;9;31;30;21;30;12;15;21;15;3;19;9;6;6;0;6;3;0;6;12;10;18;136;51;37;15
201412;4020207;4;2;2;7;2;378;187;191;0;0;3;3;3;3;3;4;3;3;0;15;15;21;15;18;28;50;60;24;24;24;7;6;9;3;10;9;6;6;3;0;0;9;16;15;36;219;37;31;15
201412;4020208;4;2;2;8;2;372;195;177;0;0;0;3;0;0;0;0;6;3;3;9;13;12;12;25;27;27;40;55;46;37;6;9;15;6;9;9;0;0;0;0;0;3;12;9;25;232;52;39;0
201412;4020209;4;2;2;9;2;837;429;408;0;0;3;6;3;0;0;0;0;3;0;3;52;191;100;134;109;74;33;39;30;21;9;3;3;3;9;0;3;3;3;0;0;12;3;3;243;519;33;15;9
201412;4020310;4;2;3;10;2;242;139;103;6;3;0;0;0;3;3;0;0;0;0;0;18;49;34;34;46;15;6;6;7;6;0;0;3;0;3;0;0;0;0;0;6;3;6;0;67;148;6;6;0
201412;4020311;4;2;3;11;2;2074;1044;1030;9;4;3;12;3;6;15;15;13;24;9;20;71;119;94;142;206;222;228;176;168;130;51;45;57;64;85;25;18;19;12;9;9;22;82;20;190;1236;226;231;58
201412;4020312;4;2;3;12;2;644;344;300;3;0;0;3;3;0;9;3;0;3;0;12;15;46;22;38;57;75;90;54;45;36;34;9;9;18;21;21;12;0;6;0;3;6;15;12;61;381;79;69;18
201412;4020313;4;2;3;13;2;1804;954;850;18;22;19;25;15;16;15;40;21;21;9;21;68;144;100;142;228;159;130;126;131;94;50;33;18;40;33;27;18;15;3;3;18;81;122;21;212;1016;177;118;39
201412;4020314;4;2;3;14;2;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0
201412;4030415;4;3;4;15;1;967;506;461;3;3;6;9;0;3;3;3;6;6;3;6;19;94;67;82;139;117;116;54;52;54;20;22;18;19;24;7;3;3;0;6;3;18;24;6;113;627;96;68;12
201412;4030416;4;3;4;16;1;2624;1304;1320;6;15;9;17;9;0;9;18;21;9;12;38;65;143;113;165;300;246;250;245;188;176;98;60;67;86;109;85;38;12;6;9;6;50;69;38;208;1507;334;347;65
201412;4030417;4;3;4;17;1;2279;1181;1098;6;6;11;18;10;12;6;9;15;12;6;35;59;175;106;133;227;247;245;228;179;132;54;45;58;78;75;34;31;15;3;9;6;45;60;35;234;1365;231;245;58
