ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
201712;04010103;04;01;01;03;2;2057;985;1072;21;22;24;31;20;12;19;31;22;38;14;26;63;118;73;130;201;228;209;205;150;103;56;42;31;46;46;40;18;12;3;3;21;97;136;26;181;1196;201;163;36
201712;04020204;04;02;02;04;2;36;21;15;0;0;0;0;0;3;0;3;0;0;0;3;0;3;0;3;3;0;9;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;6;3;3;18;0;6;0
201712;04020205;04;02;02;05;2;224;130;94;3;0;0;0;3;0;0;0;0;0;3;7;9;35;15;7;21;27;24;15;23;10;7;3;0;3;6;0;0;0;0;3;3;3;3;7;44;132;20;9;3
201712;04020206;04;02;02;06;2;430;231;199;6;0;6;12;0;3;0;6;3;3;0;6;22;25;12;32;32;49;30;38;29;21;10;7;19;6;25;9;7;3;6;3;6;18;15;6;47;222;38;59;19
201712;04020207;04;02;02;07;2;422;205;217;0;9;0;0;0;6;0;10;6;6;3;3;13;28;21;33;55;34;56;30;21;27;13;6;3;7;3;9;16;4;0;0;0;9;31;3;41;250;46;22;20
201712;04020208;04;02;02;08;2;420;200;220;3;3;3;4;4;3;0;6;3;3;3;6;23;23;0;15;42;38;36;41;39;52;13;4;0;15;20;9;6;0;0;3;3;14;18;6;46;211;69;44;9
201712;04020209;04;02;02;09;2;925;456;469;3;0;0;3;0;3;4;3;6;0;0;3;68;215;107;112;119;86;56;35;33;26;12;3;7;6;0;6;0;6;3;0;3;3;16;3;283;548;41;19;9
201712;04020310;04;02;03;10;2;274;130;144;0;0;0;6;0;3;0;0;0;0;0;0;13;61;28;49;41;31;18;6;6;6;3;0;0;0;0;0;3;0;0;0;0;6;3;0;74;179;9;0;3
201712;04020311;04;02;03;11;2;2898;1633;1265;19;9;13;24;20;15;25;33;22;37;12;37;129;255;151;243;334;276;241;264;170;115;86;44;34;74;103;52;13;24;9;15;19;66;144;37;384;1679;245;263;61
201712;04020312;04;02;03;12;2;1076;573;503;15;24;6;28;12;4;12;16;21;20;6;25;29;75;44;73;143;101;91;65;62;46;22;14;12;31;32;16;19;6;3;3;15;70;79;25;104;579;82;91;31
201712;04020313;04;02;03;13;2;1956;1048;908;12;23;17;30;19;15;14;37;43;21;12;28;74;145;122;168;225;198;165;132;113;104;32;28;28;24;50;35;15;15;9;3;12;89;142;28;219;1123;164;137;42
201712;04020314;04;02;03;14;2;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0
201712;04030415;04;03;04;15;1;1151;636;515;6;12;0;12;3;7;0;9;7;7;0;7;31;110;76;113;157;127;102;105;57;46;35;15;21;30;26;12;12;6;0;0;6;27;30;7;141;737;96;89;18
201712;04030416;04;03;04;16;1;2846;1418;1428;18;17;13;26;16;13;7;23;9;20;16;28;69;147;125;194;322;259;251;248;209;185;94;63;58;100;114;125;47;18;3;9;18;72;88;28;216;1608;342;397;77
201712;04030417;04;03;04;17;1;2518;1287;1231;18;12;21;19;25;6;15;26;24;22;10;25;70;142;99;194;277;239;257;216;222;155;70;37;41;66;85;62;21;15;18;9;18;77;103;25;212;1504;262;254;63
